Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths,WeekNum,Month,Last7Days,Last14Days,Last30Days,CasesPM,DeathsPM,MyCountries,GrowthPerDay,PercentChange,DeathPerDay,DeathPerChange
2020-04-22,France,,46.2276,2.2137,154715,39988,21309,17,4,False,True,True,0,0,False,-2206,0.0,544,0.0
2020-04-23,France,,46.2276,2.2137,157026,41414,21825,17,4,False,True,True,0,0,False,2311,0.0,516,0.0
2020-04-24,France,,46.2276,2.2137,158636,42715,22214,17,4,False,True,True,0,0,False,1610,0.0,389,0.0
2020-04-25,France,,46.2276,2.2137,160292,43816,22583,17,4,False,True,True,0,0,False,1656,0.0,369,0.0
2020-04-26,France,,46.2276,2.2137,160847,44125,22825,17,4,False,True,True,0,0,False,555,0.0,242,0.0
2020-04-27,France,,46.2276,2.2137,164589,44733,23262,18,4,True,True,True,0,0,False,3742,0.0,437,0.0
2020-04-28,France,,46.2276,2.2137,167605,45997,23629,18,4,True,True,True,0,0,False,3016,0.0,367,0.0
2020-04-29,France,,46.2276,2.2137,165093,47338,24056,18,4,True,True,True,0,0,False,-2512,0.0,427,0.0
2020-04-30,France,,46.2276,2.2137,165764,48572,24345,18,4,True,True,True,0,0,False,671,0.0,289,0.0
2020-05-01,France,,46.2276,2.2137,165764,49300,24563,18,5,True,True,True,0,0,False,0,0.0,218,0.0
2020-05-02,France,,46.2276,2.2137,166976,49751,24729,18,5,True,True,True,0,0,False,1212,0.0,166,0.0
2020-05-03,France,,46.2276,2.2137,167272,49973,24864,18,5,True,True,True,0,0,False,296,0.0,135,0.0
2020-01-22,France,French Guiana,3.9339,-53.1258,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-23,France,French Guiana,3.9339,-53.1258,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-24,France,French Guiana,3.9339,-53.1258,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-25,France,French Guiana,3.9339,-53.1258,0,0,0,4,1,False,False,False,0,0,False,-2,0.0,0,0.0
2020-01-26,France,French Guiana,3.9339,-53.1258,0,0,0,4,1,False,False,False,0,0,False,-3,0.0,0,0.0
2020-01-27,France,French Guiana,3.9339,-53.1258,0,0,0,5,1,False,False,False,0,0,False,-3,0.0,0,0.0
2020-01-28,France,French Guiana,3.9339,-53.1258,0,0,0,5,1,False,False,False,0,0,False,-3,0.0,0,0.0
2020-01-29,France,French Guiana,3.9339,-53.1258,0,0,0,5,1,False,False,False,0,0,False,-4,0.0,0,0.0
2020-01-30,France,French Guiana,3.9339,-53.1258,0,0,0,5,1,False,False,False,0,0,False,-5,0.0,0,0.0
2020-01-31,France,French Guiana,3.9339,-53.1258,0,0,0,5,1,False,False,False,0,0,False,-5,0.0,0,0.0
2020-02-01,France,French Guiana,3.9339,-53.1258,0,0,0,5,2,False,False,False,0,0,False,-5,0.0,0,0.0
2020-02-02,France,French Guiana,3.9339,-53.1258,0,0,0,5,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-03,France,French Guiana,3.9339,-53.1258,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-04,France,French Guiana,3.9339,-53.1258,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-05,France,French Guiana,3.9339,-53.1258,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-06,France,French Guiana,3.9339,-53.1258,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-07,France,French Guiana,3.9339,-53.1258,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-08,France,French Guiana,3.9339,-53.1258,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-09,France,French Guiana,3.9339,-53.1258,0,0,0,6,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-10,France,French Guiana,3.9339,-53.1258,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-11,France,French Guiana,3.9339,-53.1258,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-12,France,French Guiana,3.9339,-53.1258,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-13,France,French Guiana,3.9339,-53.1258,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-14,France,French Guiana,3.9339,-53.1258,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-15,France,French Guiana,3.9339,-53.1258,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-16,France,French Guiana,3.9339,-53.1258,0,0,0,7,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-17,France,French Guiana,3.9339,-53.1258,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-18,France,French Guiana,3.9339,-53.1258,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-19,France,French Guiana,3.9339,-53.1258,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-20,France,French Guiana,3.9339,-53.1258,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-21,France,French Guiana,3.9339,-53.1258,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-22,France,French Guiana,3.9339,-53.1258,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-23,France,French Guiana,3.9339,-53.1258,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-24,France,French Guiana,3.9339,-53.1258,0,0,0,9,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-25,France,French Guiana,3.9339,-53.1258,0,0,0,9,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-26,France,French Guiana,3.9339,-53.1258,0,0,0,9,2,False,False,False,0,0,False,-14,0.0,-1,0.0
2020-02-27,France,French Guiana,3.9339,-53.1258,0,0,0,9,2,False,False,False,0,0,False,-18,0.0,-2,0.0
2020-02-28,France,French Guiana,3.9339,-53.1258,0,0,0,9,2,False,False,False,0,0,False,-38,0.0,-2,0.0
2020-02-29,France,French Guiana,3.9339,-53.1258,0,0,0,9,2,False,False,False,0,0,False,-57,0.0,-2,0.0
2020-03-01,France,French Guiana,3.9339,-53.1258,0,0,0,9,3,False,False,False,0,0,False,-100,0.0,-2,0.0
2020-03-02,France,French Guiana,3.9339,-53.1258,0,0,0,10,3,False,False,False,0,0,False,-130,0.0,-2,0.0
2020-03-03,France,French Guiana,3.9339,-53.1258,0,0,0,10,3,False,False,False,0,0,False,-191,0.0,-3,0.0
2020-03-04,France,French Guiana,3.9339,-53.1258,0,0,0,10,3,False,False,False,0,0,False,-204,0.0,-4,0.0
2020-03-05,France,French Guiana,3.9339,-53.1258,0,0,0,10,3,False,False,False,0,0,False,-285,0.0,-4,0.0
2020-03-06,France,French Guiana,3.9339,-53.1258,0,0,0,10,3,False,False,False,0,0,False,-377,0.0,-6,0.0
2020-03-07,France,French Guiana,3.9339,-53.1258,5,0,0,10,3,False,False,False,0,0,False,-648,0.0,-9,0.0
2020-03-08,France,French Guiana,3.9339,-53.1258,5,0,0,10,3,False,False,False,0,0,False,-944,0.0,-11,0.0
2020-03-09,France,French Guiana,3.9339,-53.1258,5,0,0,11,3,False,False,False,0,0,False,-1121,0.0,-19,0.0
2020-03-10,France,French Guiana,3.9339,-53.1258,5,0,0,11,3,False,False,False,0,0,False,-1204,0.0,-19,0.0
2020-03-11,France,French Guiana,3.9339,-53.1258,5,0,0,11,3,False,False,False,0,0,False,-1779,0.0,-33,0.0
2020-03-12,France,French Guiana,3.9339,-53.1258,5,0,0,11,3,False,False,False,0,0,False,-2276,0.0,-48,0.0
2020-03-13,France,French Guiana,3.9339,-53.1258,5,0,0,11,3,False,False,False,0,0,False,-2276,0.0,-48,0.0
2020-03-14,France,French Guiana,3.9339,-53.1258,5,0,0,11,3,False,False,False,0,0,False,-3656,0.0,-79,0.0
2020-03-15,France,French Guiana,3.9339,-53.1258,7,0,0,11,3,False,False,False,0,0,False,-4462,0.0,-91,0.0
2020-03-16,France,French Guiana,3.9339,-53.1258,11,0,0,12,3,False,False,False,0,0,False,-4488,0.0,-91,0.0
2020-03-17,France,French Guiana,3.9339,-53.1258,11,0,0,12,3,False,False,False,0,0,False,-6622,0.0,-148,0.0
2020-03-18,France,French Guiana,3.9339,-53.1258,11,0,0,12,3,False,False,False,0,0,False,-7641,0.0,-148,0.0
2020-03-19,France,French Guiana,3.9339,-53.1258,11,0,0,12,3,False,False,False,0,0,False,-9032,0.0,-148,0.0
2020-03-20,France,French Guiana,3.9339,-53.1258,15,0,0,12,3,False,False,False,0,0,False,-10856,0.0,-243,0.0
2020-03-21,France,French Guiana,3.9339,-53.1258,18,0,0,12,3,False,False,False,0,0,False,-12594,0.0,-450,0.0
2020-03-22,France,French Guiana,3.9339,-53.1258,18,6,0,12,3,False,False,False,0,0,False,-14264,0.0,-562,0.0
2020-03-23,France,French Guiana,3.9339,-53.1258,20,6,0,13,3,False,False,False,0,0,False,-15998,0.0,-674,0.0
2020-03-24,France,French Guiana,3.9339,-53.1258,23,6,0,13,3,False,False,False,0,0,False,-19833,0.0,-860,0.0
2020-03-25,France,French Guiana,3.9339,-53.1258,28,6,0,13,3,False,False,False,0,0,False,-22276,0.0,-1100,0.0
2020-03-26,France,French Guiana,3.9339,-53.1258,28,6,0,13,3,False,False,False,0,0,False,-25205,0.0,-1331,0.0
2020-03-27,France,French Guiana,3.9339,-53.1258,28,6,0,13,3,False,False,False,0,0,False,-29127,0.0,-1696,0.0
2020-03-28,France,French Guiana,3.9339,-53.1258,28,6,0,13,3,False,False,False,0,0,False,-32936,0.0,-1995,0.0
2020-03-29,France,French Guiana,3.9339,-53.1258,28,6,0,13,3,False,False,False,0,0,False,-37547,0.0,-2314,0.0
2020-03-30,France,French Guiana,3.9339,-53.1258,43,6,0,14,3,False,False,False,0,0,False,-40131,0.0,-2606,0.0
2020-03-31,France,French Guiana,3.9339,-53.1258,43,6,0,14,3,False,False,False,0,0,False,-44507,0.0,-3024,0.0
2020-04-01,France,French Guiana,3.9339,-53.1258,51,15,0,14,4,False,False,False,0,0,False,-52077,0.0,-3523,0.0
2020-04-02,France,French Guiana,3.9339,-53.1258,51,15,0,14,4,False,False,False,0,0,False,-56938,0.0,-4403,0.0
2020-04-03,France,French Guiana,3.9339,-53.1258,57,22,0,14,4,False,False,False,0,0,False,-59048,0.0,-5387,0.0
2020-04-04,France,French Guiana,3.9339,-53.1258,61,22,0,14,4,False,False,True,0,0,False,-64277,0.0,-6507,0.0
2020-04-05,France,French Guiana,3.9339,-53.1258,61,22,0,14,4,False,False,True,0,0,False,-68544,0.0,-7560,0.0
2020-04-06,France,French Guiana,3.9339,-53.1258,72,34,0,15,4,False,False,True,0,0,False,-70406,0.0,-8078,0.0
2020-04-07,France,French Guiana,3.9339,-53.1258,72,34,0,15,4,False,False,True,0,0,False,-74318,0.0,-8911,0.0
2020-04-08,France,French Guiana,3.9339,-53.1258,77,34,0,15,4,False,False,True,0,0,False,-78090,0.0,-10328,0.0
2020-04-09,France,French Guiana,3.9339,-53.1258,83,43,0,15,4,False,False,True,0,0,False,-81965,0.0,-10869,0.0
2020-04-10,France,French Guiana,3.9339,-53.1258,83,43,0,15,4,False,False,True,0,0,False,-86251,0.0,-12210,0.0
2020-04-11,France,French Guiana,3.9339,-53.1258,83,43,0,15,4,False,False,True,0,0,False,-90593,0.0,-13197,0.0
2020-04-12,France,French Guiana,3.9339,-53.1258,86,51,0,15,4,False,False,True,0,0,False,-93704,0.0,-13832,0.0
2020-04-13,France,French Guiana,3.9339,-53.1258,86,51,0,16,4,False,False,True,0,0,False,-120547,0.0,-14393,0.0
2020-04-14,France,French Guiana,3.9339,-53.1258,86,51,0,16,4,False,False,True,0,0,False,-124212,0.0,-14967,0.0
2020-04-15,France,French Guiana,3.9339,-53.1258,86,51,0,16,4,False,False,True,0,0,False,-129171,0.0,-15712,0.0
2020-04-16,France,French Guiana,3.9339,-53.1258,86,51,0,16,4,False,False,True,0,0,False,-132387,0.0,-17148,0.0
2020-04-17,France,French Guiana,3.9339,-53.1258,96,61,0,16,4,False,False,True,0,0,False,-144848,0.0,-17901,0.0
2020-04-18,France,French Guiana,3.9339,-53.1258,96,64,0,16,4,False,False,True,0,0,False,-146827,0.0,-18661,0.0
2020-04-19,France,French Guiana,3.9339,-53.1258,96,64,0,16,4,False,False,True,0,0,False,-146810,0.0,-19303,0.0
2020-04-20,France,French Guiana,3.9339,-53.1258,97,69,1,17,4,False,True,True,0,0,False,-151711,0.0,-19693,0.0
2020-04-21,France,French Guiana,3.9339,-53.1258,97,76,1,17,4,False,True,True,0,0,False,-154091,0.0,-20239,0.0
2020-04-22,France,French Guiana,3.9339,-53.1258,97,83,1,17,4,False,True,True,0,0,False,-156824,0.0,-20764,0.0
2020-04-23,France,French Guiana,3.9339,-53.1258,107,84,1,17,4,False,True,True,0,0,False,-154608,0.0,-21308,0.0
2020-04-24,France,French Guiana,3.9339,-53.1258,111,87,1,17,4,False,True,True,0,0,False,-156915,0.0,-21824,0.0
2020-04-25,France,French Guiana,3.9339,-53.1258,111,87,1,17,4,False,True,True,0,0,False,-158525,0.0,-22213,0.0
2020-04-26,France,French Guiana,3.9339,-53.1258,111,87,1,17,4,False,True,True,0,0,False,-160181,0.0,-22582,0.0
2020-04-27,France,French Guiana,3.9339,-53.1258,111,87,1,18,4,True,True,True,0,0,False,-160736,0.0,-22824,0.0
2020-04-28,France,French Guiana,3.9339,-53.1258,125,93,1,18,4,True,True,True,0,0,False,-164464,0.0,-23261,0.0
2020-04-29,France,French Guiana,3.9339,-53.1258,125,93,1,18,4,True,True,True,0,0,False,-167480,0.0,-23628,0.0
2020-04-30,France,French Guiana,3.9339,-53.1258,126,94,1,18,4,True,True,True,0,0,False,-164967,0.0,-24055,0.0
2020-05-01,France,French Guiana,3.9339,-53.1258,128,98,1,18,5,True,True,True,0,0,False,-165636,0.0,-24344,0.0
2020-05-02,France,French Guiana,3.9339,-53.1258,128,98,1,18,5,True,True,True,0,0,False,-165636,0.0,-24562,0.0
2020-05-03,France,French Guiana,3.9339,-53.1258,128,98,1,18,5,True,True,True,0,0,False,-166848,0.0,-24728,0.0
2020-01-22,France,French Polynesia,-17.6797,149.4068,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-23,France,French Polynesia,-17.6797,149.4068,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-24,France,French Polynesia,-17.6797,149.4068,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-25,France,French Polynesia,-17.6797,149.4068,0,0,0,4,1,False,False,False,0,0,False,-2,0.0,0,0.0
2020-01-26,France,French Polynesia,-17.6797,149.4068,0,0,0,4,1,False,False,False,0,0,False,-3,0.0,0,0.0
2020-01-27,France,French Polynesia,-17.6797,149.4068,0,0,0,5,1,False,False,False,0,0,False,-3,0.0,0,0.0
2020-01-28,France,French Polynesia,-17.6797,149.4068,0,0,0,5,1,False,False,False,0,0,False,-3,0.0,0,0.0
2020-01-29,France,French Polynesia,-17.6797,149.4068,0,0,0,5,1,False,False,False,0,0,False,-4,0.0,0,0.0
2020-01-30,France,French Polynesia,-17.6797,149.4068,0,0,0,5,1,False,False,False,0,0,False,-5,0.0,0,0.0
2020-01-31,France,French Polynesia,-17.6797,149.4068,0,0,0,5,1,False,False,False,0,0,False,-5,0.0,0,0.0
2020-02-01,France,French Polynesia,-17.6797,149.4068,0,0,0,5,2,False,False,False,0,0,False,-5,0.0,0,0.0
2020-02-02,France,French Polynesia,-17.6797,149.4068,0,0,0,5,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-03,France,French Polynesia,-17.6797,149.4068,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-04,France,French Polynesia,-17.6797,149.4068,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-05,France,French Polynesia,-17.6797,149.4068,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-06,France,French Polynesia,-17.6797,149.4068,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-07,France,French Polynesia,-17.6797,149.4068,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-08,France,French Polynesia,-17.6797,149.4068,0,0,0,6,2,False,False,False,0,0,False,-6,0.0,0,0.0
2020-02-09,France,French Polynesia,-17.6797,149.4068,0,0,0,6,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-10,France,French Polynesia,-17.6797,149.4068,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-11,France,French Polynesia,-17.6797,149.4068,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-12,France,French Polynesia,-17.6797,149.4068,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-13,France,French Polynesia,-17.6797,149.4068,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-14,France,French Polynesia,-17.6797,149.4068,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-15,France,French Polynesia,-17.6797,149.4068,0,0,0,7,2,False,False,False,0,0,False,-11,0.0,0,0.0
2020-02-16,France,French Polynesia,-17.6797,149.4068,0,0,0,7,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-17,France,French Polynesia,-17.6797,149.4068,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-18,France,French Polynesia,-17.6797,149.4068,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-19,France,French Polynesia,-17.6797,149.4068,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-20,France,French Polynesia,-17.6797,149.4068,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-21,France,French Polynesia,-17.6797,149.4068,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-22,France,French Polynesia,-17.6797,149.4068,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-23,France,French Polynesia,-17.6797,149.4068,0,0,0,8,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-24,France,French Polynesia,-17.6797,149.4068,0,0,0,9,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-25,France,French Polynesia,-17.6797,149.4068,0,0,0,9,2,False,False,False,0,0,False,-12,0.0,-1,0.0
2020-02-26,France,French Polynesia,-17.6797,149.4068,0,0,0,9,2,False,False,False,0,0,False,-14,0.0,-1,0.0
2020-02-27,France,French Polynesia,-17.6797,149.4068,0,0,0,9,2,False,False,False,0,0,False,-18,0.0,-2,0.0
2020-02-28,France,French Polynesia,-17.6797,149.4068,0,0,0,9,2,False,False,False,0,0,False,-38,0.0,-2,0.0
2020-02-29,France,French Polynesia,-17.6797,149.4068,0,0,0,9,2,False,False,False,0,0,False,-57,0.0,-2,0.0
2020-03-01,France,French Polynesia,-17.6797,149.4068,0,0,0,9,3,False,False,False,0,0,False,-100,0.0,-2,0.0
2020-03-02,France,French Polynesia,-17.6797,149.4068,0,0,0,10,3,False,False,False,0,0,False,-130,0.0,-2,0.0
2020-03-03,France,French Polynesia,-17.6797,149.4068,0,0,0,10,3,False,False,False,0,0,False,-191,0.0,-3,0.0
2020-03-04,France,French Polynesia,-17.6797,149.4068,0,0,0,10,3,False,False,False,0,0,False,-204,0.0,-4,0.0
2020-03-05,France,French Polynesia,-17.6797,149.4068,0,0,0,10,3,False,False,False,0,0,False,-285,0.0,-4,0.0
2020-03-06,France,French Polynesia,-17.6797,149.4068,0,0,0,10,3,False,False,False,0,0,False,-377,0.0,-6,0.0
2020-03-07,France,French Polynesia,-17.6797,149.4068,0,0,0,10,3,False,False,False,0,0,False,-653,0.0,-9,0.0
2020-03-08,France,French Polynesia,-17.6797,149.4068,0,0,0,10,3,False,False,False,0,0,False,-949,0.0,-11,0.0
2020-03-09,France,French Polynesia,-17.6797,149.4068,0,0,0,11,3,False,False,False,0,0,False,-1126,0.0,-19,0.0
2020-03-10,France,French Polynesia,-17.6797,149.4068,0,0,0,11,3,False,False,False,0,0,False,-1209,0.0,-19,0.0
2020-03-11,France,French Polynesia,-17.6797,149.4068,0,0,0,11,3,False,False,False,0,0,False,-1784,0.0,-33,0.0
2020-03-12,France,French Polynesia,-17.6797,149.4068,0,0,0,11,3,False,False,False,0,0,False,-2281,0.0,-48,0.0
2020-03-13,France,French Polynesia,-17.6797,149.4068,3,0,0,11,3,False,False,False,0,0,False,-2278,0.0,-48,0.0
2020-03-14,France,French Polynesia,-17.6797,149.4068,3,0,0,11,3,False,False,False,0,0,False,-3658,0.0,-79,0.0
2020-03-15,France,French Polynesia,-17.6797,149.4068,3,0,0,11,3,False,False,False,0,0,False,-4466,0.0,-91,0.0
2020-03-16,France,French Polynesia,-17.6797,149.4068,3,0,0,12,3,False,False,False,0,0,False,-4496,0.0,-91,0.0
2020-03-17,France,French Polynesia,-17.6797,149.4068,3,0,0,12,3,False,False,False,0,0,False,-6630,0.0,-148,0.0
2020-03-18,France,French Polynesia,-17.6797,149.4068,3,0,0,12,3,False,False,False,0,0,False,-7649,0.0,-148,0.0
2020-03-19,France,French Polynesia,-17.6797,149.4068,6,0,0,12,3,False,False,False,0,0,False,-9037,0.0,-148,0.0
2020-03-20,France,French Polynesia,-17.6797,149.4068,11,0,0,12,3,False,False,False,0,0,False,-10860,0.0,-243,0.0
2020-03-21,France,French Polynesia,-17.6797,149.4068,15,0,0,12,3,False,False,False,0,0,False,-12597,0.0,-450,0.0
2020-03-22,France,French Polynesia,-17.6797,149.4068,18,0,0,12,3,False,False,False,0,0,False,-14264,0.0,-562,0.0
2020-03-23,France,French Polynesia,-17.6797,149.4068,18,0,0,13,3,False,False,False,0,0,False,-16000,0.0,-674,0.0
2020-03-24,France,French Polynesia,-17.6797,149.4068,25,0,0,13,3,False,False,False,0,0,False,-19831,0.0,-860,0.0
2020-03-25,France,French Polynesia,-17.6797,149.4068,25,0,0,13,3,False,False,False,0,0,False,-22279,0.0,-1100,0.0
2020-03-26,France,French Polynesia,-17.6797,149.4068,30,0,0,13,3,False,False,False,0,0,False,-25203,0.0,-1331,0.0
2020-03-27,France,French Polynesia,-17.6797,149.4068,30,0,0,13,3,False,False,False,0,0,False,-29125,0.0,-1696,0.0
2020-03-28,France,French Polynesia,-17.6797,149.4068,30,0,0,13,3,False,False,False,0,0,False,-32934,0.0,-1995,0.0
2020-03-29,France,French Polynesia,-17.6797,149.4068,30,0,0,13,3,False,False,False,0,0,False,-37545,0.0,-2314,0.0
2020-03-30,France,French Polynesia,-17.6797,149.4068,36,0,0,14,3,False,False,False,0,0,False,-40138,0.0,-2606,0.0
2020-03-31,France,French Polynesia,-17.6797,149.4068,36,0,0,14,3,False,False,False,0,0,False,-44514,0.0,-3024,0.0
2020-04-01,France,French Polynesia,-17.6797,149.4068,37,0,0,14,4,False,False,False,0,0,False,-52091,0.0,-3523,0.0
2020-04-02,France,French Polynesia,-17.6797,149.4068,37,0,0,14,4,False,False,False,0,0,False,-56952,0.0,-4403,0.0
2020-04-03,France,French Polynesia,-17.6797,149.4068,39,0,0,14,4,False,False,False,0,0,False,-59066,0.0,-5387,0.0
2020-04-04,France,French Polynesia,-17.6797,149.4068,40,0,0,14,4,False,False,True,0,0,False,-64298,0.0,-6507,0.0
2020-04-05,France,French Polynesia,-17.6797,149.4068,41,0,0,14,4,False,False,True,0,0,False,-68564,0.0,-7560,0.0
2020-04-06,France,French Polynesia,-17.6797,149.4068,42,0,0,15,4,False,False,True,0,0,False,-70436,0.0,-8078,0.0
2020-04-07,France,French Polynesia,-17.6797,149.4068,47,0,0,15,4,False,False,True,0,0,False,-74343,0.0,-8911,0.0
2020-04-08,France,French Polynesia,-17.6797,149.4068,51,0,0,15,4,False,False,True,0,0,False,-78116,0.0,-10328,0.0
2020-04-09,France,French Polynesia,-17.6797,149.4068,51,0,0,15,4,False,False,True,0,0,False,-81997,0.0,-10869,0.0
2020-04-10,France,French Polynesia,-17.6797,149.4068,51,0,0,15,4,False,False,True,0,0,False,-86283,0.0,-12210,0.0
2020-04-11,France,French Polynesia,-17.6797,149.4068,51,0,0,15,4,False,False,True,0,0,False,-90625,0.0,-13197,0.0
2020-04-12,France,French Polynesia,-17.6797,149.4068,53,0,0,15,4,False,False,True,0,0,False,-93737,0.0,-13832,0.0
2020-04-13,France,French Polynesia,-17.6797,149.4068,55,0,0,16,4,False,False,True,0,0,False,-120578,0.0,-14393,0.0
2020-04-14,France,French Polynesia,-17.6797,149.4068,55,0,0,16,4,False,False,True,0,0,False,-124243,0.0,-14967,0.0
2020-04-15,France,French Polynesia,-17.6797,149.4068,55,0,0,16,4,False,False,True,0,0,False,-129202,0.0,-15712,0.0
2020-04-16,France,French Polynesia,-17.6797,149.4068,55,0,0,16,4,False,False,True,0,0,False,-132418,0.0,-17148,0.0
2020-04-17,France,French Polynesia,-17.6797,149.4068,55,0,0,16,4,False,False,True,0,0,False,-144889,0.0,-17901,0.0
2020-04-18,France,French Polynesia,-17.6797,149.4068,55,2,0,16,4,False,False,True,0,0,False,-146868,0.0,-18661,0.0
2020-04-19,France,French Polynesia,-17.6797,149.4068,55,2,0,16,4,False,False,True,0,0,False,-146851,0.0,-19303,0.0
2020-04-20,France,French Polynesia,-17.6797,149.4068,56,19,0,17,4,False,True,True,0,0,False,-151752,0.0,-19694,0.0
2020-04-21,France,French Polynesia,-17.6797,149.4068,56,19,0,17,4,False,True,True,0,0,False,-154132,0.0,-20240,0.0
2020-04-22,France,French Polynesia,-17.6797,149.4068,57,35,0,17,4,False,True,True,0,0,False,-156864,0.0,-20765,0.0
2020-04-23,France,French Polynesia,-17.6797,149.4068,57,36,0,17,4,False,True,True,0,0,False,-154658,0.0,-21309,0.0
2020-04-24,France,French Polynesia,-17.6797,149.4068,57,41,0,17,4,False,True,True,0,0,False,-156969,0.0,-21825,0.0
2020-04-25,France,French Polynesia,-17.6797,149.4068,57,41,0,17,4,False,True,True,0,0,False,-158579,0.0,-22214,0.0
2020-04-26,France,French Polynesia,-17.6797,149.4068,57,41,0,17,4,False,True,True,0,0,False,-160235,0.0,-22583,0.0
2020-04-27,France,French Polynesia,-17.6797,149.4068,57,43,0,18,4,True,True,True,0,0,False,-160790,0.0,-22825,0.0
2020-04-28,France,French Polynesia,-17.6797,149.4068,58,49,0,18,4,True,True,True,0,0,False,-164531,0.0,-23262,0.0
2020-04-29,France,French Polynesia,-17.6797,149.4068,58,50,0,18,4,True,True,True,0,0,False,-167547,0.0,-23629,0.0
2020-04-30,France,French Polynesia,-17.6797,149.4068,58,50,0,18,4,True,True,True,0,0,False,-165035,0.0,-24056,0.0
2020-05-01,France,French Polynesia,-17.6797,149.4068,58,51,0,18,5,True,True,True,0,0,False,-165706,0.0,-24345,0.0
2020-05-02,France,French Polynesia,-17.6797,149.4068,58,51,0,18,5,True,True,True,0,0,False,-165706,0.0,-24563,0.0
2020-05-03,France,French Polynesia,-17.6797,149.4068,58,51,0,18,5,True,True,True,0,0,False,-166918,0.0,-24729,0.0
2020-01-22,France,Guadeloupe,16.25,-61.5833,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-23,France,Guadeloupe,16.25,-61.5833,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
